67, 187383, 182.967, 159.267, 59859.2, 1313.12, 75, 1950865601803059200
68, 152443, 374.365, 199.933, 12614.5, 3655.84, 75, 1950865601803059200
69, 12051.3, 124.226, 139.353, 18036.4, 15852.7, 75, 1950865601803059200
70, 23540.4, 391.149, 206.315, 17246.3, 14755.3, 75, 1950865601803059200
71, 5093.87, 313.312, 89.1947, 98682.7, 46214.4, 75, 1950865601803059200
72, 137632, 184.351, 219.844, 21073.3, 4853.74, 75, 1950865601803059200
73, 154673, 193.653, 285.95, 7265.72, 1649.28, 75, 1950865601803059200
74, 33219.1, 285.42, 773.097, 9922.14, 6542.16, 75, 1950865601803059200
75, 40408.3, 199.892, 1510.13, 5275.53, 2925.67, 75, 1950865601803059200
76, 14320, 86.6958, 32.1668, 49743.8, 2117, 75, 1950865601803059200
77, 63128.1, 162.254, 278.362, 2660, 1260.57, 75, 1950865601803059200
78, 80337.3, 497.622, 3063.92, 5349.29, 3124.49, 75, 1950865601803059200
79, 26789.8, 94.7067, 532.047, 2950.18, 23076.1, 75, 1950865601803059200
80, 81815.3, 272.911, 178.336, 276092, 5458.48, 75, 1950865601803059200
81, 8854.39, 481.766, 545.084, 18829.2, 19067, 75, 1950865601803059200
82, 75567.2, 180.536, 337.717, 14747.6, 1091.42, 75, 1950865601803059200
83, 119961, 92.5434, 380.076, 15529.8, 12001.8, 75, 1950865601803059200
84, 27809.8, 389.369, 271.975, 12880.4, 1699.88, 75, 1950865601803059200
85, 140214, 157.786, 380.379, 7491.47, 10420.4, 75, 1950865601803059200
86, 65840.8, 238.431, 1360.94, 20663.3, 77245.6, 75, 1950865601803059200
87, 14280.7, 115.842, 99.1085, 21670.4, 9059.33, 75, 1950865601803059200
88, 49380.8, 726.467, 125.754, 8082.42, 5074.24, 75, 1950865601803059200
89, 36941.1, 1223.77, 1266.11, 11910.8, 9829.4, 75, 1950865601803059200
90, 76844.4, 271.652, 23.8209, 12102.4, 10789.7, 75, 1950865601803059200
91, 48902.7, 93.5366, 1297.11, 15100.4, 24878.2, 75, 1950865601803059200
92, 54113.7, 137.447, 215.322, 27824.3, 29781.8, 75, 1950865601803059200
93, 62136.1, 135.233, 524.033, 12142.8, 11201.8, 75, 1950865601803059200
94, 64777.8, 85.6914, 734.204, 64734, 28516, 75, 1950865601803059200
95, 267497, 369.668, 212.852, 20133.3, 24286, 75, 1950865601803059200
96, 86206.5, 93.5518, 60.5748, 18286.5, 55104.3, 75, 1950865601803059200
97, 22322, 398.974, 608.094, 14197.4, 8259.61, 75, 1950865601803059200
98, 13215, 937.458, 2983.22, 7004.39, 1598.88, 75, 1950865601803059200
99, 87489.1, 72.3751, 37.1975, 4854.58, 2382.98, 75, 1950865601803059200
