77, 21, 41.6197, 10.841, 17, 12.6297, 5, 1301381960488189952
78, 21, 41, 10.644, 17, 10.6697, 5, 1301381960488189952
79, 22.309, 41.0625, 11, 17, 11, 5, 1301381960488189952
80, 21, 41.6487, 11, 17.6487, 10.7396, 5, 1301381960488189952
81, 21.6487, 42.9252, 11, 17.5247, 11, 5, 1301381960488189952
82, 21.3113, 41.1278, 12.5016, 17.8723, 14.2902, 5, 1301381960488189952
83, 21.4133, 41, 11, 17.5866, 11, 5, 1301381960488189952
84, 21, 40.3962, 11, 16.7215, 11, 5, 1301381960488189952
85, 21, 40.7679, 11, 17, 12.6297, 5, 1301381960488189952
86, 20.4177, 41, 12.2103, 17, 11, 5, 1301381960488189952
87, 21, 41, 11, 17, 11, 5, 1301381960488189952
88, 21, 41.435, 11, 17.4353, 11, 5, 1301381960488189952
89, 20.8732, 41, 12.3192, 17, 12.5555, 5, 1301381960488189952
90, 21, 41, 11.9443, 16.9258, 11, 5, 1301381960488189952
91, 20.9574, 41.6487, 10.9589, 17, 11.5689, 5, 1301381960488189952
92, 21, 40.1988, 10.9589, 17, 11, 5, 1301381960488189952
93, 22.2312, 41, 11.0399, 18.5939, 11, 5, 1301381960488189952
94, 21, 41, 11, 17, 11, 5, 1301381960488189952
95, 20.4894, 40.914, 11.9085, 17, 11, 5, 1301381960488189952
96, 21, 40.641, 16.7797, 17, 11, 5, 1301381960488189952
97, 21.2876, 40.696, 11, 17, 11.6334, 5, 1301381960488189952
98, 21, 41, 12.5016, 17, 12.6297, 5, 1301381960488189952
99, 21, 41, 11, 17, 11, 5, 1301381960488189952
