0, 69.1309, 186.754, 44.9, 10.1414, -117.623, -82.8647, -497.188, 49, 2830414983861370880
1, 41.93, 95.6509, 44.9, 10, -53.7209, -18.8209, -112.925, 49, 2830414983861370880
2, 69.1309, 186.754, 44.9, 9.95344, -117.623, -82.6768, -496.061, 49, 2830414983861370880
3, 69.1309, 26.6965, 44.9, 10, 42.4344, 77.3344, 464.006, 49, 2830414983861370880
4, 41.93, 95.6509, 44.9, 10, -53.7209, -18.8209, -112.925, 49, 2830414983861370880
5, 69.1309, 48.99, 44.9, 10, 20.1409, 55.0409, 330.245, 49, 2830414983861370880
6, 113.978, 186.754, 44.9, 4.67762, -72.7767, -32.5543, -195.326, 49, 2830414983861370880
7, 69.1309, 95.6509, 44.9, 10, -26.52, 8.38001, 50.28, 49, 2830414983861370880
8, 113.978, 95.6509, 30.2713, 10, 18.3267, 38.598, 231.588, 49, 2830414983861370880
9, 118.311, 95.6509, 44.9, 8.84122, 22.66, 58.7188, 352.313, 49, 2830414983861370880
10, 69.1309, 48.99, 44.9, 9.95344, 20.1409, 55.0874, 330.525, 49, 2830414983861370880
11, 41.93, 186.754, 44.9, 10, -144.824, -109.924, -659.545, 49, 2830414983861370880
12, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 49, 2830414983861370880
13, 84.4494, 186.754, 44.9, 10, -102.305, -67.4049, -404.429, 49, 2830414983861370880
14, 69.1309, 186.754, 44.9, 10.1414, -117.623, -82.8647, -497.188, 49, 2830414983861370880
15, 69.1309, 48.99, 44.9, 10, 20.1409, 55.0409, 330.245, 49, 2830414983861370880
16, 69.1309, 95.6509, 44.9, 9.95344, -26.52, 8.42656, 50.5594, 49, 2830414983861370880
17, 69.1309, 48.99, 44.9, 10, 20.1409, 55.0409, 330.245, 49, 2830414983861370880
18, 69.1309, 48.99, 44.9, 10, 20.1409, 55.0409, 330.245, 49, 2830414983861370880
19, 113.978, 186.754, 44.9, 10, -72.7767, -37.8767, -227.26, 49, 2830414983861370880
20, 69.1309, 186.754, 44.9, 10, -117.623, -82.7234, -496.34, 49, 2830414983861370880
21, 113.978, 48.99, 44.9, 10, 64.9876, 99.8876, 599.325, 49, 2830414983861370880
22, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 49, 2830414983861370880
23, 69.1309, 48.99, 44.9, 10, 20.1409, 55.0409, 330.245, 49, 2830414983861370880
24, 79.364, 95.6509, 44.9, 11.1131, -16.2869, 17.5, 105, 49, 2830414983861370880
25, 41.93, 95.6509, 44.9, 10, -53.7209, -18.8209, -112.925, 49, 2830414983861370880
26, 69.1309, 48.99, 44.9, 9.95344, 20.1409, 55.0874, 330.525, 49, 2830414983861370880
27, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 49, 2830414983861370880
28, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 49, 2830414983861370880
29, 113.978, 48.99, 44.9, 10.0125, 64.9876, 99.875, 599.25, 49, 2830414983861370880
30, 27.7248, 95.6509, 44.9, 10.0125, -67.9261, -33.0386, -198.232, 49, 2830414983861370880
31, 41.93, 186.754, 44.9, 9.95344, -144.824, -109.878, -659.266, 49, 2830414983861370880
32, 156.183, 186.754, 44.9, 9.95344, -30.5714, 4.37515, 26.2509, 49, 2830414983861370880
33, 20.2198, 186.754, 44.9, 10, -166.534, -131.634, -789.807, 49, 2830414983861370880
34, 40.5688, 186.754, 44.9, 10, -146.185, -111.285, -667.713, 49, 2830414983861370880
35, 70.234, 95.6509, 27.2332, 10, -25.4169, -8.18364, -49.1018, 49, 2830414983861370880
36, 113.978, 95.6509, 37.7812, 5.35572, 18.3267, 50.7522, 304.513, 49, 2830414983861370880
37, 41.93, 95.6509, 44.9, 9.95344, -53.7209, -18.7743, -112.646, 49, 2830414983861370880
38, 113.978, 95.6509, 44.9, 9.9071, 18.3267, 53.3196, 319.917, 49, 2830414983861370880
39, 69.1309, 48.99, 44.9, 10.1414, 20.1409, 54.8995, 329.397, 49, 2830414983861370880
40, 69.1309, 48.99, 49.6576, 9.96592, 20.1409, 59.8325, 358.995, 49, 2830414983861370880
41, 69.1309, 48.99, 44.9, 10, 20.1409, 55.0409, 330.245, 49, 2830414983861370880
42, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 49, 2830414983861370880
43, 69.1309, 95.6509, 49.2654, 10, -26.52, 12.7454, 76.4722, 49, 2830414983861370880
44, 41.93, 186.754, 44.9, 10, -144.824, -109.924, -659.545, 49, 2830414983861370880
45, 113.978, 95.6509, 44.9, 10, 18.3267, 53.2267, 319.36, 49, 2830414983861370880
