0, 41.93, 48.99, 51.3604, 10, -7.06, 34.3004, 205.802, 30, 1388492173653049344
1, 41.93, 115.298, 44.9, 5.41632, -73.3676, -33.8839, -203.303, 30, 1388492173653049344
2, 67.6415, 75.156, 44.9, 10, -7.51453, 27.3855, 164.313, 30, 1388492173653049344
3, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 30, 1388492173653049344
4, 41.93, 75.156, 44.9, 10, -33.226, 1.67397, 10.0438, 30, 1388492173653049344
5, 41.93, 75.156, 44.9, 10, -33.226, 1.67397, 10.0438, 30, 1388492173653049344
6, 74.7249, 75.156, 44.9, 10, -0.43118, 34.4688, 206.813, 30, 1388492173653049344
7, 41.93, 75.156, 44.9, 10, -33.226, 1.67397, 10.0438, 30, 1388492173653049344
8, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 30, 1388492173653049344
9, 41.93, 115.298, 44.9, 10, -73.3676, -38.4676, -230.806, 30, 1388492173653049344
10, 41.93, 75.156, 44.9, 10, -33.226, 1.67397, 10.0438, 30, 1388492173653049344
11, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 30, 1388492173653049344
12, 41.93, 48.99, 44.9, 10, -7.06, 27.84, 167.04, 30, 1388492173653049344
13, 67.1908, 115.298, 44.9, 10, -48.1068, -13.2068, -79.2409, 30, 1388492173653049344
14, 41.93, 75.156, 44.9, 8.36332, -33.226, 3.31065, 19.8639, 30, 1388492173653049344
15, 41.93, 75.156, 29.0805, 10, -33.226, -14.1456, -84.8734, 30, 1388492173653049344
16, 41.93, 71.9514, 44.9, 10, -30.0214, 4.87857, 29.2714, 30, 1388492173653049344
17, 41.93, 58.4037, 44.9, 10, -16.4737, 18.4263, 110.558, 30, 1388492173653049344
18, 41.93, 75.156, 44.9, 10, -33.226, 1.67397, 10.0438, 30, 1388492173653049344
19, 41.93, 115.298, 44.9, 10, -73.3676, -38.4676, -230.806, 30, 1388492173653049344
