0, 12.1889, 31.8465, 40.9815, 13.197, 5, 862137708120637440
1, 12.1889, 32.6614, 40.4152, 13.197, 5, 862137708120637440
2, 12.3496, 32.766, 40.4152, 13.197, 5, 862137708120637440
3, 12.1889, 31.8465, 39.8261, 13.197, 5, 862137708120637440
4, 12.1889, 32.3013, 41.7167, 13.197, 5, 862137708120637440
5, 12.9599, 32.2118, 40.4152, 13.197, 5, 862137708120637440
6, 12.8779, 31.9811, 40.4567, 13.197, 5, 862137708120637440
7, 12.1889, 32.4661, 40.9815, 13.6738, 5, 862137708120637440
8, 12.1889, 32.4952, 40.4152, 12.4377, 5, 862137708120637440
9, 12.252, 32.2708, 41.6864, 12.9482, 5, 862137708120637440
10, 14.3031, 31.325, 40.4855, 13.7356, 5, 862137708120637440
11, 13.1789, 31.8465, 42.2336, 13.197, 5, 862137708120637440
12, 12.1463, 31.8465, 40.4152, 13.197, 5, 862137708120637440
13, 12.1889, 34.1261, 40.4152, 13.197, 5, 862137708120637440
14, 12.1889, 32.4952, 39.9269, 13.197, 5, 862137708120637440
15, 11.9221, 31.8465, 40.2246, 13.197, 5, 862137708120637440
16, 12.1889, 31.8861, 40.4152, 13.2607, 5, 862137708120637440
17, 13.6189, 32.3698, 39.9892, 13.197, 5, 862137708120637440
18, 13.3162, 31.8465, 40.569, 12.8967, 5, 862137708120637440
19, 12.1889, 31.8465, 40.4152, 13.197, 5, 862137708120637440
20, 12.1889, 33.9063, 40.6875, 13.791, 5, 862137708120637440
21, 12.1889, 32.0589, 40.2755, 14.46, 5, 862137708120637440
22, 12.1889, 31.453, 41.2242, 13.197, 5, 862137708120637440
23, 12.6856, 31.8465, 40.4152, 13.197, 5, 862137708120637440
24, 12.1376, 31.8465, 40.4152, 13.197, 5, 862137708120637440
25, 11.6261, 31.8465, 40.4152, 13.7231, 5, 862137708120637440
26, 12.7377, 31.8465, 40.4152, 12.5761, 5, 862137708120637440
27, 12.1889, 31.8465, 40.4152, 13.197, 5, 862137708120637440
28, 12.1889, 31.8465, 40.4152, 13.197, 5, 862137708120637440
29, 12.1889, 32.4855, 41.1087, 14.5635, 5, 862137708120637440
30, 12.1889, 31.8465, 42.4641, 13.1114, 5, 862137708120637440
31, 12.9599, 31.8664, 40.4152, 13.197, 5, 862137708120637440
32, 12.7377, 32.8293, 40.4152, 13.197, 5, 862137708120637440
33, 12.0824, 32.5598, 41.0639, 16.6186, 5, 862137708120637440
34, 12.8376, 31.8465, 40.4152, 13.197, 5, 862137708120637440
35, 12.1614, 31.7552, 40.3525, 13.197, 5, 862137708120637440
36, 12.1889, 32.2376, 40.4152, 13.0926, 5, 862137708120637440
37, 12.1889, 31.6416, 41.3504, 13.1854, 5, 862137708120637440
38, 11.995, 31.6652, 40.4152, 13.197, 5, 862137708120637440
39, 12.1889, 31.8465, 40.7538, 13.197, 5, 862137708120637440
40, 12.1889, 31.7542, 40.2284, 13.197, 5, 862137708120637440
41, 12.1889, 31.8465, 40.1383, 13.197, 5, 862137708120637440
42, 12.6885, 31.8465, 40.4152, 13.197, 5, 862137708120637440
43, 12.1889, 33.28, 40.4152, 13.791, 5, 862137708120637440
44, 12.1889, 31.8465, 40.4152, 13.197, 5, 862137708120637440
45, 12.1889, 33.0977, 40.4152, 13.601, 5, 862137708120637440
46, 12.1889, 32.1769, 41.004, 13.9962, 5, 862137708120637440
47, 11.7954, 31.8164, 40.6281, 13.197, 5, 862137708120637440
48, 13.2851, 31.8465, 40.4152, 13.197, 5, 862137708120637440
49, 11.758, 31.8465, 40.124, 13.3565, 5, 862137708120637440
50, 12.1889, 32.3289, 40.4152, 12.3902, 5, 862137708120637440
51, 12.3574, 31.8465, 41.3226, 12.8693, 5, 862137708120637440
52, 12.1889, 32.0183, 40.4152, 13.197, 5, 862137708120637440
53, 12.1889, 32.2273, 40.4152, 13.197, 5, 862137708120637440
54, 12.3294, 31.8465, 40.4152, 13.197, 5, 862137708120637440
55, 12.6081, 31.8465, 39.9116, 13.197, 5, 862137708120637440
56, 11.7237, 31.8465, 40.6831, 12.9002, 5, 862137708120637440
57, 12.8717, 32.5078, 40.9916, 13.197, 5, 862137708120637440
58, 12.1889, 31.8664, 40.4152, 14.2557, 5, 862137708120637440
59, 12.1889, 31.6652, 40.7105, 13.197, 5, 862137708120637440
60, 11.9131, 31.8465, 40.4152, 13.197, 5, 862137708120637440
61, 13.0775, 31.9811, 40.4152, 14.2126, 5, 862137708120637440
62, 11.8355, 31.8465, 40.1891, 13.197, 5, 862137708120637440
63, 13.6189, 31.8465, 40.4152, 15.2562, 5, 862137708120637440
