"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 12.2065089 31.8575449 40.4384632 13.2093509 5.06555404855194 1.66737869372407 861991462336724992 3 2.9047754615125e-08 -8.33262130627593
2 12.229721 31.8772567 40.4665654 13.22273 5.06534241218377 1.66792128456174 861991462336724992 3 2.92631626643638e-08 -8.33207871543826
3 12.2708209 31.9143933 40.5074285 13.2343255 5.06495123383892 1.66771458068949 861991462336724992 3 2.93530937173685e-08 -8.33228541931051
4 12.3152845 31.9773817 40.5937547 13.2754824 5.06456918589206 1.66946148676793 861991462336724992 3 2.98092634580808e-08 -8.33053851323207
5 12.4004321 32.0603568 40.6686896 13.3422509 5.06378999878819 1.67482136501459 861991462336724992 3 3.08671564181282e-08 -8.32517863498541
