"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 43.9610139 16.23225 42.4545712 51.012354 1.84625006974373 6.00747324998575 861991462336724992 1 0.0186287373019716 -3.99252675001425
2 43.9842329 16.2519655 42.482681 51.0257361 1.84756291227202 6.00520597794154 861991462336724992 1 0.018581549707493 -3.99479402205846
3 44.0253366 16.289108 42.5235488 51.0373342 1.8501270900799 6.00099353801984 861991462336724992 1 0.0184634077188364 -3.99900646198016
4 44.0923541 16.355922 42.6026021 51.0619368 1.85497655763536 5.99324488388849 861991462336724992 1 0.0182630242634709 -4.00675511611151
5 44.1733429 16.4153556 42.7222841 51.1114122 1.85841346241894 5.98262903461359 861991462336724992 1 0.017967566137559 -4.01737096538641
