"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 3.13376993 21.2726505 24.8131697 37.403255 5.36516384711947 8.29535714409781 861991462336724992 2 0.484133037490086 -1.70464285590219
2 3.15698441 21.2923663 24.8412778 37.4166376 5.36369357941679 8.28589633384903 861991462336724992 2 0.480708371430587 -1.71410366615097
3 3.1980853 21.3295089 24.8821433 37.4282363 5.36016268729117 8.26779187562815 861991462336724992 2 0.473819467116969 -1.73220812437185
4 3.27047278 21.382578 24.9753267 37.4672755 5.35383957863592 8.23502066160786 861991462336724992 2 0.462102030114195 -1.76497933839214
5 3.33317674 21.4554337 25.1197709 37.5320507 5.34868253763751 8.1952477377913 861991462336724992 2 0.44908052406132 -1.8047522622087
