"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 10.18329728 6.15605919 13.2096053 16.2343604 3.02362566522134 6.243283268259 861922731048828928 3 0.0298547724892011 -3.756716731741
2 10.2115579 6.17910351 13.2456697 16.2650978 3.02750597318837 6.23916225269541 861922731048828928 3 0.030279554371014 -3.76083774730459
3 10.24866761 6.22316892 13.2738255 16.2924289 3.03912737403172 6.23786436841502 861922731048828928 3 0.0308577732351953 -3.76213563158498
4 10.30309733 6.26802796 13.3331477 16.3435229 3.04443731264762 6.23110617275475 861922731048828928 3 0.0320580306019016 -3.76889382724525
5 10.35186829 6.36100147 13.4039025 16.409123 3.07298827810058 6.22726349706564 861922731048828928 3 0.0337566345120519 -3.77273650293436
