"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 3.12675484 21.2772606 24.8025088 37.4040602 5.36593888323814 8.3004739253943 861922731048828928 2 0.48608399450323 -1.6995260746057
2 3.15501323 21.300306 24.8385753 37.4347973 5.3635405171272 8.29051680327269 861922731048828928 2 0.482457836665799 -1.7094831967273
3 3.19212084 21.3443722 24.8667333 37.462128 5.36051078381537 8.28099090189346 861922731048828928 2 0.479166783543367 -1.71900909810654
4 3.24577142 21.3841263 24.9188611 37.513548 5.35628412725472 8.26704983296579 861922731048828928 2 0.474313453674987 -1.73295016703421
5 3.29513866 21.5045029 25.017839 37.5670807 5.3518206337996 8.23876436113188 861922731048828928 2 0.464489248511108 -1.76123563886812
