"Generation" "Index" "AAlpha" "ABeta" "BAlpha" "BBeta" "BConc" "AConc" "fitness" "distance"
1 0 12.1889 31.8465 40.4152 13.6068 1.71849646455848 5.06572507752447 0.477922102775843 1.71849646455848
1 1 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 2 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 3 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 4 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 5 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 6 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 7 12.5527 31.8465 40.4152 13.197 1.66642536152894 5.06121654316698 0.499452204885459 1.66642536152894
1 8 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 9 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 10 12.1889 31.8465 40.4152 13.3472 1.68571014321127 5.06572505992232 0.491445283202578 1.68571014321127
1 11 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 12 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 13 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 14 12.1889 31.8465 40.5583 12.8815 1.62114276495368 5.06572495210641 0.518390755897757 1.62114276495368
1 15 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 16 12.1889 31.8465 40.4152 13.5381 1.70981992771697 5.06572501187595 0.481489407809598 1.70981992771697
1 17 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 18 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 19 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 20 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 21 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 22 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 23 12.1889 31.8465 40.4152 13.1833 1.66501003030739 5.06572506377936 0.500041291856869 1.66501003030739
1 24 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 25 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 26 12.1889 31.8465 40.312 12.9398 1.63844852634118 5.06572515773731 0.511131494870828 1.63844852634118
1 27 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 28 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 29 12.1889 33.2416 40.4152 13.197 1.6667541108814 5.06915506096915 0.499315401116345 1.6667541108814
1 30 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 31 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 32 12.1889 31.4893 40.4152 13.197 1.66673649095562 5.0648084339438 0.499322733099674 1.66673649095562
1 33 12.1889 31.8465 40.8998 13.197 1.6469552142539 5.06572462455172 0.507572678506641 1.6469552142539
1 34 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 35 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 36 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 37 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 38 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 39 12.1889 31.3972 40.4152 13.197 1.66673553460186 5.06456931743914 0.499323131057368 1.66673553460186
1 40 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 41 12.4568 31.8465 40.5209 13.197 1.66214791980349 5.06238884177183 0.501233145017602 1.66214791980349
1 42 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 43 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 44 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 45 12.1889 31.8465 40.801 13.197 1.65095055823552 5.06572504081976 0.505903450881994 1.65095055823552
1 46 12.1889 31.8465 40.4152 13.6206 1.72023952644138 5.06572463448452 0.47720648121959 1.72023952644138
1 47 11.5793 31.8465 40.4152 13.197 1.66745538034133 5.07368637157896 0.499023614173509 1.66745538034133
1 48 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 49 12.1889 31.357 40.4152 13.197 1.66673510576067 5.06446482431842 0.499323309506688 1.66673510576067
1 50 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 51 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 52 12.1889 31.8465 40.4152 12.7363 1.60855533730011 5.06572505756803 0.52368623179771 1.60855533730011
1 53 12.1889 31.3583 40.4152 13.197 1.6667353161792 5.06446823384766 0.499323221947365 1.6667353161792
1 54 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
1 55 12.1889 31.8465 40.4152 13.197 1.66674020206316 5.06572507481484 0.49932118883535 1.66674020206316
