"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 17.210372 44.471495 19.239277 38.392625 5.04456558323449 10.1487426839399 861991462336724992 1 8.43701129521841e-12 10.1487426839399
2 17.228888 44.480165 19.282315 38.434841 5.04445240190725 10.1381226097904 861991462336724992 1 1.18135376117206e-11 10.1381226097904
3 17.318954 44.479753 19.342656 38.484391 5.04381952626002 10.1210344156453 861991462336724992 1 7.37784648045355e-11 10.1210344156453
4 17.360616 44.512935 19.426058 38.549599 5.04357846435669 10.0935336019145 861991462336724992 1 2.8648131379424e-11 10.0935336019145
5 17.528846 44.535586 19.52029 38.714884 5.04250339662322 10.0920172333441 861991462336724992 1 1.07915024631275e-09 10.0920172333441
