"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 47.456614 31.328042 7.1779818 34.863036 3.30072633233516 24.3654254260093 862137708120637440 2 5.36328289150082e-45 24.3654254260093
2 47.478426 31.341397 7.2183632 34.864415 3.30066628649967 24.2534986146962 862137708120637440 2 5.43187692119363e-45 24.2534986146962
3 47.512711 31.34406 7.2758711 34.849794 3.29860548612801 24.0914798202253 862137708120637440 2 2.12682358853667e-46 24.0914798202253
4 47.520724 31.402971 7.3489369 34.893437 3.30431988980803 23.9297464802262 862137708120637440 2 1.52949432113163e-38 23.9297464802262
5 47.556402 31.434183 7.4852807 34.930424 3.3052009116479 23.6169550402657 862137708120637440 2 1.4577700031806e-24 23.6169550402657
