"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 47.483191 31.346129 7.1898012 34.883895 3.30078713411652 24.337454163354 861922731048828928 2 1.43208747249732e-53 24.337454163354
2 47.503867 31.395598 7.2403328 34.917673 3.30461960934725 24.206210215197 861922731048828928 2 1.09197307584093e-52 24.206210215197
3 47.514853 31.432815 7.2873106 35.043959 3.30785115852589 24.1740801221244 861922731048828928 2 1.07873364625196e-35 24.1740801221244
4 47.529009 31.620653 7.385895 35.056937 3.32662755395973 23.9059262372797 861922731048828928 2 1.1545405272931e-35 23.9059262372797
5 47.648964 31.599218 7.4762499 35.179456 3.31630011291266 23.7192427760848 861922731048828928 2 6.62246058930387e-38 23.7192427760848
