"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 12.200386 31.850223 40.456514 13.210191 5.06559930267921 1.66672215038971 861922731048828928 3 0.499353991558987 1.66672215038971
2 12.221063 31.899684 40.507038 13.243966 5.06548241176256 1.66888322652743 861922731048828928 3 0.498511471841252 1.66888322652743
3 12.232047 31.936895 40.554015 13.370243 5.06547225041692 1.6829743758493 861922731048828928 3 0.492772408573821 1.6829743758493
4 12.246201 32.124726 40.652595 13.383218 5.0657645100705 1.68058208368576 861922731048828928 3 0.493720299897853 1.68058208368576
5 12.366148 32.103286 40.742946 13.50573 5.06430380833277 1.69201061339949 861922731048828928 3 0.48906959453764 1.69201061339949
