"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 15.728685 50.499722 11.726128 45.972795 5.06563515498165 19.9958733619134 861922731048828928 2 3.44822752402891e-40 19.9958733619134
2 15.74936 50.549178 11.77667 46.00657 5.06555186467072 19.9287737310095 861922731048828928 2 1.23266718479124e-39 19.9287737310095
3 15.760344 50.58639 11.823648 46.132856 5.06553633323666 19.9163218934753 861922731048828928 2 7.79937041341844e-31 19.9163218934753
4 15.774497 50.774215 11.922239 46.145834 5.06569339840166 19.7722989764537 861922731048828928 2 9.26166089812316e-31 19.7722989764537
5 15.894447 50.752776 12.012604 46.268347 5.06476462303925 19.6783412011077 861922731048828928 2 3.58232050035947e-32 19.6783412011077
