180, 20, 50, 10, 15
181, 20, 50, 10, 19.7496
182, 38.4021, 50, 10, 15
183, 22.8157, 133.891, 17.1555, 15
184, 20, 50, 10, 15
185, 20, 50, 10, 14.003
186, 20, 41.0219, 10, 15
187, 38.4021, 50, 10, 15
188, 20, 50, 10, 15
189, 38.4021, 50, 17.2708, 15
190, 20, 50, 13.1583, 10.3715
191, 22.8157, 98.8381, 10, 15
192, 20, 50, 10, 15
193, 20, 50, 10, 19.7496
194, 20, 50, 10, 15
195, 20, 98.8381, 10, 15
196, 27.6293, 50, 10, 15
197, 20, 50, 10, 15
198, 36.6075, 50, 10, 15
199, 20, 50, 10, 15
200, 20, 50, 2.219, 15
201, 20, 50, 11.0469, 15
202, 20, 50, 10, 15
203, 20, 50, 10, 15
204, 20, 50, 10, 15
205, 26.4114, 50, 10, 15
206, 20, 50, 10, 15
207, 20, 50, 10, 24.452
208, 20, 50, 10, 15
209, 22.8157, 133.891, 10, 24.5785
210, 20, 50, 10, 22.6831
211, 20, 50, 10, 15
212, 38.4021, 50, 10, 21.0377
213, 20, 95.0865, 10, 15
214, 20, 50, 10, 15
215, 20, 50, 10, 15
216, 20, 50, 13.0277, 15
217, 20, 50, 10, 21.9831
218, 20, 50, 10, 8.22949
219, 20, 50, 15.9502, 15
220, 20, 50, 10, 15
221, 27.6293, 50, 15.9502, 15
222, 30, 50, 10, 15
223, 22.0755, 50, 10, 15
224, 20, 50, 10, 15
225, 20, 95.0865, 10, 15
226, 20, 50, 10, 15
227, 20, 82.2145, 10, 15
228, 20, 50, 10, 18.5164
229, 20, 50, 10, 15
230, 15.5479, 50, 10, 15
231, 20, 50, 10, 15
232, 20, 50, 8.17877, 15
233, 20, 50, 10, 21.9975
234, 20, 50, 10, 20.1121
235, 20, 50, 8.07544, 15
236, 20, 50, 10, 15
237, 20, 50, 10, 15
238, 20, 50, 10, 15
239, 20, 50, 10, 15
240, 20, 50, 10, 15
241, 38.4021, 50, 12.7777, 15
242, 20, 50, 10, 15
243, 20, 50, 10, 15
244, 20, 50, 18.1514, 15
245, 20, 50, 10, 15
246, 20, 50, 10, 21.0683
247, 38.8789, 53.2742, 10, 15
248, 20, 50, 10, 15
249, 38.8789, 50, 10, 14.3167
250, 20, 50, 10, 15
251, 38.8789, 50, 10, 15
252, 20, 95.0865, 10, 16.3889
253, 20, 50, 10, 15
254, 20, 50, 10, 21.6921
255, 26.7096, 50, 10, 15
256, 20, 50, 10, 21.6566
257, 34.9184, 50, 10, 15
258, 30, 50, 15.9502, 15
259, 20, 50, 10.9445, 18.7333
260, 20, 69.7189, 10, 19.3864
261, 20, 50, 10, 15
262, 20, 50, 10, 15
263, 20, 50, 10, 15
264, 20, 50, 10, 15
265, 20, 50, 10, 21.6921
266, 20, 75, 10, 12.1155
267, 38.8789, 50, 10, 15
268, 20, 50, 7.85047, 15
269, 38.8789, 50, 10, 15
270, 20, 50, 10, 15
271, 20, 50, 8.58479, 15
272, 20, 50, 10, 15
273, 20, 50, 15.9502, 15
274, 18.732, 50, 10, 15
275, 20, 50, 10, 14.003
276, 20, 50, 10, 16.5653
277, 41.6946, 133.891, 10, 15
278, 20, 50, 10, 21.9975
279, 20, 50, 15.9502, 22.6831
280, 20, 50, 10, 15
281, 17.7286, 50, 10, 15
282, 20, 50, 10, 15
283, 20, 82.2145, 10, 14.003
284, 20, 50, 10, 15
285, 20, 50, 10, 15
286, 20, 25, 10, 15
287, 7.93911, 50, 10, 22.6831
288, 38.4021, 50, 10, 15
289, 20, 50, 10, 15
290, 38.8789, 40.1552, 15.4601, 9.65093
291, 20, 50, 10, 15
292, 20, 50, 10, 15
293, 20, 50, 10, 16.3889
294, 20, 50, 17.8924, 15
295, 20, 50, 10, 15
296, 20, 50, 10, 15
297, 20, 50, 10, 15
298, 20, 50, 10, 15
299, 20, 50, 9.22329, 15
300, 20, 50, 17.8924, 15
301, 20, 50, 10, 15
302, 22.0755, 50, 10, 15
303, 20, 50, 10, 15
304, 20, 50, 10, 21.0683
305, 20, 50, 10, 15
306, 20, 50, 18.1514, 15
307, 20, 50, 10, 14.003
308, 15.5479, 50, 10, 14.003
309, 20, 50, 15.7334, 15
310, 20, 9.68685, 10, 15
311, 41.2178, 98.8381, 10, 15
312, 20, 50, 10, 24.452
313, 20, 95.0865, 10, 22.6831
314, 20, 50, 13.1583, 15
315, 20, 50, 10, 15
316, 20, 82.2145, 15.9502, 15
317, 14.1065, 50, 10, 19.7496
318, 30, 50, 10, 15
319, 20, 52.5726, 10, 15
320, 20, 50, 10, 15
321, 20, 50, 10, 15
322, 20, 50, 10, 15
323, 20, 50, 10, 15
324, 20, 50, 10, 15
325, 20, 50, 10, 15
326, 20, 50, 10, 15
327, 20, 50, 10, 15
328, 20, 50, 10, 15
329, 20, 50, 15.7334, 15
330, 20, 50, 11.3459, 15
331, 20, 50, 10, 15
332, 30, 50, 10, 15
333, 20, 50, 9.01317, 15
334, 20, 50, 10, 15
335, 20, 50, 10, 15
336, 20, 50, 10, 25.5774
337, 38.8789, 50, 10, 15
338, 20, 50, 10, 15
339, 20, 50, 12.7777, 15
340, 20, 82.2145, 10, 15
341, 20, 50, 10, 19.7496
342, 20, 50, 10, 25.5774
343, 20, 50, 10, 15
344, 20, 98.8381, 10, 15
345, 22.8157, 133.891, 10, 15
346, 20, 75, 10, 15
347, 22.8157, 98.8381, 10, 15
348, 20, 50, 8.17877, 15
349, 20, 50, 8.25897, 15
350, 20, 50, 10, 15
351, 20, 50, 15.9502, 15
352, 20, 50, 10, 15
353, 38.8789, 69.4499, 10, 15
354, 38.4021, 95.0865, 10, 15
355, 20, 50, 8.58479, 15
356, 20, 50, 13.1583, 15
357, 20, 50, 10, 15
358, 20, 50, 10, 15
359, 38.8789, 75, 10, 15
360, 20, 50, 10, 15
361, 20, 50, 10, 15
362, 22.8157, 133.891, 10, 15
363, 20, 50, 10, 15
364, 20, 50, 16.4292, 15
365, 20, 50, 10, 15
366, 20, 50, 10, 15
367, 20, 50, 10.5758, 15
368, 20, 50, 6.11611, 15
369, 20, 50, 10, 15
370, 20, 50, 10, 8.68704
371, 20, 50, 10, 7.01124
372, 20, 50, 18.1514, 15
373, 38.8789, 50, 10, 15
374, 20, 50, 18.1514, 24.1315
375, 20, 50, 10, 15
376, 20, 50, 10.7853, 22.6831
377, 22.2875, 50, 17.8924, 15
378, 20, 50, 10, 15
379, 20, 50, 10, 15
380, 20, 75, 10, 15
381, 20, 40.5345, 10, 16.5254
382, 20, 50, 10, 15
383, 20, 98.8381, 10, 15
384, 20.4795, 98.8381, 10, 15
385, 20, 50, 10, 15
386, 20, 50, 10, 15
387, 20, 50, 10, 15
388, 20, 50, 10, 15
389, 38.4021, 50, 10, 15
390, 20, 50, 10, 15
391, 20, 50, 19.2868, 15
392, 20, 50, 10, 15
393, 20, 50, 10, 15
394, 20, 50, 10, 15
395, 20, 50, 10, 15
396, 20, 98.8381, 10, 24.5785
397, 20, 50, 10, 24.452
398, 20, 50, 10, 18.5164
399, 38.4021, 50, 10, 16.8926
400, 20, 50, 10, 15
401, 20, 50, 10, 15
402, 20, 50, 10, 15
403, 20, 76.0126, 10, 15
404, 20, 50, 10, 15
405, 20, 50, 10, 15
406, 32.4793, 50, 10, 15
407, 17.5022, 50, 10, 15
408, 20, 50, 22.3364, 15
409, 20, 50, 19.2868, 15
410, 22.0755, 50, 10, 15
411, 38.4021, 50, 10, 16.8926
412, 20, 50, 10, 15
413, 20, 50, 10, 15
414, 20, 50, 10, 11.7033
415, 20, 50, 10, 15
416, 20, 50, 10, 15
417, 20, 50, 10, 15
418, 20, 50, 10, 15
419, 20, 50, 10, 15
420, 34.9184, 50, 10, 15
421, 20, 50, 10, 15
422, 20, 50, 10, 15
423, 20, 50, 10, 21.0683
424, 20, 50, 10, 15
425, 20, 50, 10, 15
426, 20, 50, 13.1583, 15
427, 20, 50, 10, 15
428, 20, 50, 10, 15
429, 38.4021, 50, 15.7334, 24.452
430, 20, 82.2145, 18.1514, 15
431, 20, 50, 10, 14.003
432, 20, 75, 10, 15
433, 20, 50, 18.1514, 15
434, 20, 50, 10, 15
435, 20, 50, 10, 15
436, 20, 50, 10, 15
437, 20, 50, 10, 24.5785
438, 20, 50, 10, 15
439, 20, 50, 10, 15
440, 38.8789, 50, 10, 15
441, 20, 50, 10, 15
442, 20, 50, 10, 15
443, 20, 50, 10, 15
444, 20, 50, 10, 15
445, 20, 50, 10, 19.7496
446, 34.9184, 50, 10, 15
447, 20, 50, 10, 15
448, 38.8789, 50, 10, 15
449, 20, 50, 10, 15
450, 22.0755, 50, 10, 15
451, 20, 50, 10, 15
452, 22.8157, 98.8381, 10, 14.3167
453, 20, 131.053, 15.9502, 17.1437
454, 20, 75, 15.9502, 15
455, 20, 50, 16.4292, 15
456, 20, 50, 10, 15
457, 20, 50, 10, 15
458, 20, 50, 7.99347, 15
459, 22.0755, 50, 10, 19.7496
460, 56.8042, 50, 17.2708, 15
461, 20, 50, 10, 15
462, 26.4114, 50, 10, 15
463, 20, 50, 10, 15
464, 20, 50, 10, 15
465, 20, 50, 10, 15
466, 20, 50, 10, 15
467, 20, 50, 19.4367, 15
468, 20, 50, 10, 15
469, 20, 50, 10.7853, 15
470, 20, 50, 15.9502, 15
471, 20, 98.8381, 9.01317, 21.072
472, 20, 50, 10, 15
473, 20, 50, 10, 15
474, 20, 50, 10, 15
475, 20, 50, 10, 15
476, 20, 50, 10, 15
477, 20, 50, 10, 15
478, 22.0755, 50, 10, 19.7496
479, 20, 50, 10, 15
480, 20, 50, 10, 15
481, 20, 50, 10, 15
482, 20, 50, 13.1583, 15
483, 20, 50, 10, 15
484, 20, 50, 10, 15
485, 38.4021, 50, 10, 16.3889
486, 20, 50, 10, 15
487, 20, 50, 15.9502, 15
488, 20, 50, 10, 15
489, 20, 75, 10, 15
490, 20, 50, 10, 15
491, 20, 50, 10, 15
492, 20, 50, 10, 15
493, 20, 50, 10, 15
494, 20, 50, 10, 15
495, 20, 50, 10, 15
496, 20, 50, 10, 15
497, 20, 50, 10.7853, 14.003
498, 20, 50, 14.9361, 15
499, 20, 50, 10, 15
500, 20, 50, 15.9502, 15
501, 20, 50, 10, 15
502, 20, 50, 10, 15
503, 20, 50, 10, 15
504, 20, 50, 10, 15
505, 20, 50, 10, 22.2126
506, 20, 8.10933, 10, 15
507, 24.14, 50, 10, 15
508, 20, 50, 10, 24.1315
509, 20, 50, 10, 15
510, 20, 50, 10, 15
511, 38.8789, 50, 10, 15
512, 20, 50, 10, 15
513, 20, 50, 10, 15
514, 20, 50, 10, 15
515, 20, 50, 10, 15
516, 26.4114, 50, 10, 15
517, 20, 50, 10, 18.7333
518, 20, 50, 10, 15
519, 20, 50, 17.8924, 15
520, 20, 50, 10, 15
521, 20, 50, 10, 15
522, 20, 50, 7.36652, 15
523, 20, 50, 10, 15
524, 20, 50, 10, 15
525, 20, 85.1353, 10, 15
526, 20, 50, 10, 21.0683
527, 20, 50, 10.697, 15
528, 20, 58.914, 10, 15
529, 25.3848, 50, 10, 15
530, 20, 50, 10, 15
531, 20, 50, 10, 25.5774
532, 20, 50, 10, 15
533, 20, 50, 10, 12.1155
534, 20, 50, 10, 20.7291
535, 38.8789, 50, 10, 18.7333
536, 20, 50, 10, 15
537, 20, 50, 10, 15
538, 20, 50, 10, 15
539, 20, 50, 10, 15
540, 20, 50, 10, 21.9831
541, 38.4021, 50, 14.8621, 21.0683
542, 30, 50, 10, 15
543, 20, 82.2145, 15.9502, 15
544, 22.8157, 98.8381, 10, 6.73273
545, 20, 50, 10, 15
546, 20, 50, 10, 15
547, 20, 21.2336, 10, 10.1532
548, 20, 50, 10, 15
549, 20, 50, 10, 15
550, 20, 50, 10, 15
551, 20.4795, 85.8615, 10, 15
552, 20, 50, 10, 15
553, 20, 75, 10, 21.072
554, 20, 50, 10.7853, 15
555, 20, 50, 10.9241, 15
556, 38.4021, 50, 15.7334, 15
557, 20, 50, 10, 15
558, 20, 50, 10, 15
559, 20, 82.2145, 18.1514, 15
560, 20, 50, 10, 15
561, 20, 98.8381, 10, 15
562, 20, 50, 10, 15
563, 20, 95.0865, 10, 21.0377
564, 38.758, 50, 18.1514, 15
565, 26.4114, 95.0865, 15.9502, 15
566, 20, 50, 10, 15
567, 20, 50, 15.9502, 15
568, 20, 50, 10, 15
569, 38.8789, 95.0865, 15.9502, 15
570, 20, 50, 10.7853, 15
571, 38.4021, 50, 10, 15
572, 30, 50, 10, 15
573, 20, 75, 10, 15
574, 38.8789, 50, 10, 15
575, 20, 50, 10, 15
576, 20, 50, 10, 15
577, 20, 95.0865, 18.1514, 27.6748
578, 20, 50, 10, 15
579, 20, 50, 10, 15
580, 20, 50, 10, 15
581, 20, 50, 10, 15
582, 38.4021, 50, 10, 15
583, 17.5022, 78.8997, 10, 15
584, 20, 50, 10, 14.003
585, 20, 50, 10, 21.6921
586, 38.4021, 82.2145, 15.9502, 24.452
587, 38.4021, 50, 10, 15
588, 20, 50, 10, 15
589, 20, 50, 10, 15
590, 20, 50, 17.8924, 15
591, 20, 50, 10, 15
592, 20, 98.8381, 10, 27.1403
593, 20, 50, 10, 15
594, 20, 50, 10, 15
595, 20, 50, 9.10846, 12.6783
596, 20, 50, 10, 15
597, 20, 50, 10, 15
598, 38.8789, 50, 10, 15
599, 20, 50, 10, 21.6921
600, 38.8789, 50, 10, 15
601, 20, 50, 10, 15
602, 20, 50, 10, 15
603, 20, 50, 10, 24.1315
604, 20, 50, 10, 15
605, 30, 50, 10, 9.99032
606, 10.3105, 85.8615, 10, 15
607, 38.8789, 50, 10, 21.6566
608, 20, 50, 10, 15
609, 20, 50, 10, 15
610, 20, 50, 10, 15
611, 20, 98.8381, 10, 22.5
612, 20, 50, 10, 15
613, 34.9184, 50, 15.9502, 15
614, 20, 50, 10, 15
615, 20, 85.1353, 10, 7.57676
616, 38.4021, 50, 10, 15
617, 20, 95.0865, 10, 26.1436
618, 20, 50, 10, 15
619, 20, 50, 15.4601, 9.65093
620, 20, 50, 10.6741, 18.4004
621, 26.4114, 50, 10, 15
622, 20, 50, 16.2262, 22.2126
623, 20, 50, 15.9502, 19.7496
624, 20, 50, 10, 15
625, 38.8789, 50, 10, 15
626, 20, 50, 10, 15
627, 17.8692, 50, 10, 15
628, 31.8833, 50, 10, 15
629, 20, 50, 10, 22.6831
630, 27.1347, 50, 10, 15
631, 38.4021, 39.4175, 10, 24.452
632, 20, 50, 10, 21.9831
633, 20, 50, 10, 21.9975
634, 20, 50, 10, 15
635, 20, 50, 10, 12.6783
636, 20, 50, 13.1583, 15
637, 20, 50, 10, 15
638, 20, 95.0865, 15.9502, 15
639, 20, 50, 10.7853, 15
640, 20, 50, 10, 21.0683
641, 26.4114, 50, 10, 15
642, 20, 50, 10, 15
643, 20, 52.5726, 10, 15
644, 20, 50, 10, 15
645, 20, 50, 10, 15
646, 38.4021, 50, 10, 21.0683
647, 20, 50, 10, 15
648, 20, 50, 10, 16.3889
649, 20, 50, 10, 15
650, 20, 50, 10, 12.1155
651, 20, 57.4269, 17.8924, 16.3889
652, 20, 50, 10, 15
653, 20, 30.7911, 10, 15
654, 46.7434, 50, 10, 15
655, 20, 50, 5, 15
656, 20, 50, 10, 15
657, 20, 50, 10, 15
658, 20, 50, 10, 15
659, 20, 50, 12.6633, 15
660, 20, 50, 10, 15
661, 20, 50, 10, 15
662, 20, 52.5726, 10, 15
663, 20, 50, 10, 15
664, 20, 50, 10, 17.1437
665, 20, 50, 10, 15
666, 20, 50, 10, 15
667, 19.0074, 50, 10, 15
668, 20, 50, 10, 14.4033
669, 20, 50, 10, 15
670, 20, 50, 10, 15
671, 20, 50, 1.32257, 15
672, 20, 50, 18.1514, 15
673, 20, 50, 15.9502, 15
674, 20, 50, 10, 15
675, 20, 50, 10, 15
676, 20, 50, 10, 15
677, 38.8789, 50, 10, 18.7333
678, 20, 50, 10, 21.9975
679, 20, 50, 10, 15
680, 20, 50, 10, 15
681, 20, 50, 10, 11.4854
682, 20, 50, 10, 15
683, 20, 50, 10, 15
684, 20, 50, 13.7563, 15
685, 20, 50, 10, 15
686, 20, 75, 10, 15
687, 20, 50, 10, 15
688, 20, 83.1539, 10, 15
689, 20, 50, 10, 15
690, 20, 50, 10, 15
691, 20, 50, 10, 15
692, 20, 50, 10, 21.0683
693, 38.4585, 50, 10, 15
694, 20, 50, 20.0721, 15
695, 20, 50, 10, 15
696, 20, 50, 10, 15
697, 20, 50, 10, 15
698, 20, 50, 10, 22.6831
699, 20, 50, 10, 15
700, 38.8789, 50, 10, 15
701, 20, 50, 10, 15
702, 38.8789, 50, 15.9502, 10.4787
703, 38.8789, 50, 10, 15
704, 20, 50, 10, 15
705, 20, 73.3711, 10, 15
706, 20, 50, 15.9502, 15
707, 20, 50, 10, 15
708, 20, 50, 10, 15
709, 38.8789, 50, 10, 15
710, 20, 50, 10, 15
711, 20, 76.0126, 10, 15
712, 20, 50, 10, 15
713, 20, 50, 10, 15
714, 38.4021, 50, 15.9502, 22.6831
715, 20, 18.4125, 17.8924, 15
716, 57.281, 50, 10, 15
717, 20, 50, 10, 15
718, 20, 95.0865, 15.9502, 15
719, 20, 50, 10, 15
720, 20, 50, 10, 15
721, 20, 50, 10, 24.452
722, 36.6075, 50, 10, 15
723, 20, 50, 10, 15
724, 20, 50, 10, 14.003
725, 20, 50, 10, 15
726, 20, 50, 10, 15
727, 20, 50, 10, 15
728, 20, 50, 10, 14.003
729, 20, 98.8381, 10, 16.4604
730, 20, 42.6439, 19.7065, 15
731, 20, 50, 10, 15
732, 10.2911, 28.5064, 10, 15
733, 20, 50, 8.41104, 15
734, 38.4021, 50, 10, 15
735, 25.1262, 50, 10, 21.0377
736, 20, 50, 10, 15
737, 20, 98.8381, 8.48179, 15
738, 20, 50, 10, 15
739, 20, 50, 10, 15
740, 20, 50, 10, 15
741, 20, 95.0865, 10, 15
742, 20, 50, 10, 15
743, 20, 50, 19.2868, 15
744, 20, 50, 10, 21.0377
745, 38.4021, 50, 10, 24.1315
746, 20, 50, 17.8924, 21.9975
747, 38.4021, 50, 10, 15
748, 20, 50, 10, 15
749, 20, 50, 10, 21.6921
750, 20, 50, 16.4292, 15
751, 20, 35.4128, 10, 15
752, 20, 50, 10, 15
753, 20, 50, 7.06658, 15
754, 20, 50, 10, 15
755, 38.8789, 50, 10, 15
756, 20, 50, 18.1514, 15
757, 20, 50, 10, 24.1315
758, 20, 50, 10, 14.4033
759, 20, 50, 10, 15
760, 20, 50, 10, 15
761, 20, 50, 10, 22.6831
762, 20, 50, 8.69684, 15
763, 19.5796, 50, 10, 20.7291
764, 23.679, 50, 10, 15
765, 20, 50, 10, 15
766, 20, 50, 10, 15
767, 20, 50, 10, 15
768, 38.4021, 50, 10, 16.8926
769, 38.8789, 50, 10, 21.0377
770, 38.4021, 50, 10, 15
771, 20, 50, 10, 15
772, 20, 50, 18.1514, 19.7496
773, 20, 50, 10, 19.7496
774, 20, 50, 10, 15
775, 20, 50, 10, 15
776, 20, 50, 10, 15
777, 20, 50, 10, 15
778, 20, 98.8381, 10, 25.5774
779, 20, 50, 10, 15
780, 20.4795, 85.8615, 10, 15
781, 20, 50, 10, 15
782, 20, 50, 10, 24.8268
783, 20, 50, 10, 15
784, 20, 50, 18.1514, 15
785, 20, 95.0865, 10, 15
786, 20, 50, 10, 15
787, 20, 50, 13.1583, 15
788, 20, 50, 18.1514, 15
789, 20, 50, 10, 14.003
790, 20, 50, 10, 15
791, 20, 50, 10, 4.74743
792, 20, 59.3206, 10, 22.6831
793, 20, 50, 15.9502, 15
794, 20, 74.4384, 10, 15
795, 20, 50, 10, 15
796, 20, 50, 10, 18.7333
797, 20, 50, 10, 21.9975
798, 20, 50, 10, 15
799, 20, 50, 10, 15
800, 20, 46.8475, 10, 15
801, 20, 50, 10, 15
802, 20, 50, 18.1514, 15
803, 20, 50, 10, 15
804, 17.8692, 50, 10, 25.5774
805, 20, 50, 10, 15
806, 20, 50, 10, 15
807, 20, 75, 10, 24.452
808, 20, 50, 10, 15
809, 22.8157, 98.8381, 10, 14.3167
810, 20, 50, 10, 21.9975
811, 20, 50, 10, 15
812, 16.9649, 50, 10, 15
813, 20, 50, 10, 16.8926
814, 38.8789, 50, 10, 21.0377
815, 34.8373, 50, 10, 15
816, 20, 50, 10, 15
817, 20, 50, 10, 15
818, 22.8157, 98.8381, 10, 15
819, 30, 50, 10, 15
820, 20, 50, 15.9502, 15
821, 20, 50, 10, 15
822, 20, 50, 10, 15
823, 20, 50, 10, 15
824, 20, 50, 10, 15
825, 20, 50, 10, 15
826, 20, 50, 10, 15
827, 33.7454, 50, 10, 15
828, 20, 73.3711, 10, 21.0683
829, 20, 28.0244, 10, 15
830, 20, 50, 4.09898, 15
831, 20, 50, 10, 15
832, 20, 95.0865, 15.7334, 15
833, 20, 50, 10, 15
834, 20, 50, 10.7853, 15
835, 20, 50, 10, 15
836, 20, 50, 10, 15
837, 20, 50, 10, 15
838, 20, 50, 10, 19.7496
839, 20, 50, 15.9502, 15
840, 20, 50, 10, 15
841, 20, 50, 10, 15
842, 20, 50, 10, 10.8901
843, 20, 50, 18.1514, 21.6921
844, 20, 50, 10, 22.6831
845, 20, 50, 10, 15
846, 20, 50, 10, 18.7333
847, 20, 50, 10, 15
848, 20, 50, 10, 15
849, 20, 50, 10, 15
850, 20, 81.0673, 10, 15
851, 38.4021, 50, 10, 15
852, 20, 50, 10, 21.9975
853, 38.8789, 50, 10, 15
854, 20, 50, 10, 20.7291
855, 22.0755, 50, 10, 15
856, 20, 50, 10, 24.452
857, 20, 50, 10, 15
858, 20, 50, 10, 15
859, 20, 50, 10, 15
860, 22.8157, 98.8381, 10, 15
861, 20, 95.0865, 10, 15
862, 20, 50, 10, 15
863, 20, 50, 18.1514, 15
864, 38.4021, 50, 10, 15
865, 20, 50, 10, 15
866, 20, 50, 18.1514, 15
867, 20, 50, 10, 15
