"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 12.194785 31.8585353 40.4284052 13.2037926 5.06569658202683 1.66708953475495 862137708120637440 3 0 -98.332910465245
2 12.2304119 31.8871871 40.4543729 13.2235205 5.06534655781026 1.66852448277951 862137708120637440 3 0 -98.3314755172205
3 12.2826464 31.9415293 40.4829379 13.2712132 5.06486409510097 1.67337768712816 862137708120637440 3 0 -98.3266223128718
4 12.3497177 32.0138495 40.5437904 13.3272342 5.06427051055974 1.67795374213781 862137708120637440 3 0 -98.3220462578622
5 12.4348357 32.1514156 40.6204325 13.4497899 5.06365596043407 1.69021358427093 862137708120637440 3 0 -98.3097864157291
