"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 10.17858938 6.15243922 13.2102074 16.2279981 3.02301631326098 6.24082969952925 862137708120637440 3 0 -93.7591703004708
2 10.21422104 6.18109592 13.236177 16.2477287 3.02765024312975 6.23702051246311 862137708120637440 3 0 -93.7629794875369
3 10.26645826 6.23544228 13.2647441 16.2954255 3.04011439303156 6.24305814748949 862137708120637440 3 0 -93.7569418525105
4 10.33353312 6.3077669 13.3255993 16.3514508 3.05822683363963 6.23869763500538 862137708120637440 3 0 -93.7613023649946
5 10.41865634 6.44533473 13.4022433 16.474011 3.10088955525164 6.25338580994728 862137708120637440 3 0 -93.7466141900527
