"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 42.9459896 50.0075611 45.9722082 11.1939602 4.91748523323881 1.21854802743892 861922731048828928 1 0 -98.7814519725611
2 42.9797845 50.0303049 46.0119241 11.2256488 4.91735399976016 1.22096608926034 861922731048828928 1 0 -98.7790339107397
3 43.0043507 50.0925437 46.0534667 11.2589317 4.91751514688871 1.22352257806563 861922731048828928 1 0 -98.7764774219344
4 43.0534149 50.1434534 46.1003942 11.326998 4.91740908303754 1.22972910073286 861922731048828928 1 0 -98.7702708992671
5 43.0955676 50.2530253 46.1991048 11.4157314 4.9176669571594 1.23683215981445 861922731048828928 1 0 -98.7631678401855
