"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 6.65503501 38.9186625 47.9884037 23.290957 5.18615677051931 2.52682883139167 861922731048828928 1 0 -97.4731711686083
2 6.6888347 38.9414078 48.0281164 23.3226437 5.18529353499926 2.52815082910361 861922731048828928 1 0 -97.4718491708964
3 6.71340461 39.0036479 48.0696562 23.3559242 5.18475048983884 2.52952080192161 861922731048828928 1 0 -97.4704791980784
4 6.76247362 39.0545589 48.1165819 23.4239868 5.18361210069696 2.53433191339703 861922731048828928 1 0 -97.465668086603
5 6.80463045 39.1641311 48.2152862 23.5127142 5.18267801648768 2.53856420065642 861922731048828928 1 0 -97.4614357993436
