"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 12.1994939 31.8621546 40.4278032 13.210156 5.06565111888225 1.66790931392825 861922731048828928 3 0 -98.3320906860717
2 12.2332919 31.8848933 40.4675156 13.2418423 5.06530856263885 1.67029289822898 861922731048828928 3 0 -98.329707101771
3 12.2578607 31.9471258 40.5090542 13.2751218 5.06517559557199 1.67283252527335 861922731048828928 3 0 -98.3271674747267
4 12.3069286 31.998032 40.5559795 13.3431833 5.06474098545042 1.67953089906842 861922731048828928 3 0 -98.3204691009316
5 12.3490835 32.1075994 40.6546832 13.4319115 5.0645155471685 1.68675568819522 861922731048828928 3 0 -98.3132443118048
