"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 43.953998 16.2368601 42.4439102 51.0131598 1.84706425339323 6.00902118241356 861922731048828928 1 0 -93.9909788175864
2 43.9878012 16.2596034 42.4836272 51.0448475 1.8482777065129 6.00729391236947 861922731048828928 1 0 -93.9927060876305
3 44.012373 16.3218413 42.5251711 51.0781302 1.85434069049018 6.00559871158744 861922731048828928 1 0 -93.9944012884126
4 44.0614447 16.3727509 42.5720993 51.1461958 1.85814296984052 6.00730068769204 861922731048828928 1 0 -93.992699312308
5 44.1036041 16.4823219 42.6708108 51.2349279 1.86886443521294 6.00442513252061 861922731048828928 1 0 -93.9955748674794
