"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 42.9412808 50.00394 45.9728105 11.1875976 4.91750041884412 1.21784262809282 862137708120637440 1 0 -98.7821573719072
2 42.9769042 50.0325982 45.9987825 11.2073281 4.91739136073095 1.21932162937899 862137708120637440 1 0 -98.780678370621
3 43.029134 50.0869455 46.0273524 11.2550242 4.91730650445727 1.2237785853752 862137708120637440 1 0 -98.7762214146248
4 43.096203 50.1592713 46.0882082 11.3110493 4.91719075467051 1.22828595540743 862137708120637440 1 0 -98.7717140445926
5 43.181318 50.2968393 46.1648539 11.4336093 4.91723678773119 1.23958162911656 862137708120637440 1 0 -98.7604183708834
