"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "SEED" "Index" "fitness" "distance"
1 12.2065089 31.8575449 40.4384632 13.2093509 5.06555404855194 1.66737869372407 861991462336724992 3 0 -98.3326213062759
2 12.2348154 31.876254 40.4632885 13.2144475 5.06528121004387 1.66701493004317 861991462336724992 3 0 -98.3329850699568
3 12.2724672 31.9092228 40.5098493 13.2330265 5.06492088505509 1.66746882051389 861991462336724992 3 0 -98.3325311794861
4 12.3360247 31.9779035 40.5843599 13.2733472 5.06434111774639 1.66954151516816 861991462336724992 3 0 -98.3304584848318
5 12.4526351 32.0453603 40.7024136 13.3302817 5.06315859088588 1.67198426353874 861991462336724992 3 0 -98.3280157364613
