"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "fitness" "distance"
1 47.4830654333333 31.3553181666667 7.1648438 34.8814707333333 3.30178779314635 24.4239067877739 0 -75.5760932122261
2 47.5156461 31.3786906666667 7.19501759333333 34.9003104 3.30205667545006 24.3515553504595 0 -75.6484446495405
3 47.5538000666667 31.4285446 7.23391029333333 34.9334968666667 3.3047199934907 24.2669920605172 0 -75.7330079394828
4 47.6137012666667 31.4925188 7.29467742 34.9883031 3.30741689306188 24.1363304967977 0 -75.8636695032023
5 47.6949992333333 31.5973854666667 7.39248297333333 35.0777123666667 3.31297292920513 23.9327356771625 0 -76.0672643228375
