"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "fitness" "distance"
1 23.2891612666667 10.6897116866667 7.6688838 24.2966651 2.29514409835871 15.8796378836759 0 -84.1203621163241
2 23.3217375333333 10.7130787366667 7.69905759 24.3155008333333 2.29714905803619 15.839502597375 0 -84.160497402625
3 23.3598881333333 10.76292698 7.73795029666667 24.3486834 2.30426193219017 15.7953366489855 0 -84.2046633510145
4 23.4197856333333 10.8268962533333 7.79871745 24.4034825666667 2.31240194775406 15.7276685399663 0 -84.2723314600337
5 23.5010788666667 10.9317597866667 7.89652289666667 24.4928887666667 2.32725268532934 15.6228335757746 0 -84.3771664242254
