"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "fitness" "distance"
1 15.7285603333333 50.508911 11.7011694 45.9703699 5.06565443509327 20.0384185389618 2.80834645573054e-09 10.0384185389618
2 15.7578164 50.5306859666667 11.7285471 45.9913258333333 5.06546785689253 20.0051002190495 2.58914984249227e-08 10.0051002190495
3 15.8004069666667 50.5687787666667 11.766252 46.0149632666667 5.06520487764593 19.9568381795385 2.13020206179468e-06 9.95683817953855
4 15.7453415 50.5490573 11.6969302 46.145206 5.06558614838169 20.12579527905 2.23310915781838e-06 10.12579527905
5 15.659775 50.5292066 11.7114016 46.0538485666667 5.06624739717947 20.0589466703232 1.81474859925999e-09 10.0589466703232
