"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "fitness" "distance"
1 22.2810632633333 30.1456450606667 26.0663719533333 29.58905919 4.11106804505705 9.64422545417051 0.152678032979185 -0.355774545829489
2 22.3103219006667 30.1674238216667 26.0937441123333 29.61001506 4.11137450256074 9.6294052489353 0.152251549143693 -0.370594751064703
3 22.3529141796667 30.2055203683333 26.1314438246667 29.6336521933333 4.11236903716629 9.60717950484473 0.151671907952596 -0.392820495155261
4 22.3910346043333 30.2434970926667 26.1697584093333 29.7090362766667 4.11344142252615 9.64989053096983 0.150465595554561 -0.350109469030174
5 22.4316054876667 30.3273058176667 26.246674942 29.77621983 4.11958384122666 9.63452434046618 0.149662539362354 -0.36547565953382
