"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "fitness" "distance"
1 12.2002626 31.8594116 40.4315572 13.2077665 5.06563391648701 1.66745918080242 2.90817429642622e-08 -8.33254081919758
2 12.2295198666667 31.8811871333333 40.4589255666667 13.2287209666667 5.06534739388978 1.66898937154895 2.94535228633926e-08 -8.33101062845105
3 12.2721113333333 31.9192804 40.4966217333333 13.252356 5.06494546753352 1.67043391758041 2.9866797409565e-08 -8.32956608241959
4 12.3354999 31.9816144666667 40.5641306666667 13.2972567666667 5.06436326057326 1.67334459087472 3.06667290399265e-08 -8.32665540912528
5 12.4251169333333 32.0754768 40.6410293666667 13.3742041333333 5.06357239345028 1.67988301859366 3.36872906670664e-08 -8.32011698140634
