"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "fitness" "distance"
1 43.9358933333333 16.225655 42.4528386666667 50.9997186666667 1.84653108659115 6.00619254440145 0.000121634392453425 6.00619254440145
2 43.956233 16.2494873333333 42.4974896666667 51.0255096666667 1.84842902533675 6.00306749830969 0.000123551587407757 6.00306749830969
3 44.001347 16.262643 42.552432 51.0792493333333 1.84810675526467 6.00199017769799 0.000125806458189886 6.00199017769799
4 44.0226263333333 16.3559536666667 42.63745 51.119859 1.85783629977419 5.99507321677561 0.000129305531340155 5.99507321677561
5 44.1305853333333 16.3667623333333 42.7444326666667 51.228122 1.85480945163877 5.99344800163603 0.000134454129979632 5.99344800163603
