"Generation" "AAlpha" "ABeta" "BAlpha" "BBeta" "AConc" "BConc" "fitness" "distance"
1 12.1813896666667 31.8509493333333 40.4367293333333 13.1967163333333 5.06583948661084 1.66586245154071 0.499702278080979 1.66586245154071
2 12.2017233333333 31.8747763333333 40.481375 13.222505 5.0656633661308 1.6672927897926 0.499149498915378 1.6672927897926
3 12.2468356666667 31.8879236666667 40.5363143333333 13.2762403333333 5.06517334696051 1.67188738624233 0.497326637413445 1.67188738624233
4 12.268111 31.9812313333333 40.6213286666667 13.3168483333333 5.06514787745998 1.67353908592993 0.496649029328461 1.67353908592993
5 12.3760616666667 31.992038 40.7283033333333 13.4251093333333 5.06396044084727 1.68284093476055 0.492996572857824 1.68284093476055
